"","GEOID","Less_than_5_min","5_to_9_min","10_to_14_min","15_to_19_min","geometry","Total_Per_Row"
"1","48029110100",41,264,363,687,list(list(c(-98.501311, -98.500833, -98.50083, -98.499449, -98.495495, -98.492859, -98.489479, -98.485992, -98.481089, -98.481661, -98.481729, -98.481668, -98.480856, -98.480492, -98.480489, -98.480469, -98.486445, -98.488253, -98.492645, -98.495326, -98.50042, -98.501687, -98.501311, 29.425799, 29.429282, 29.429833, 29.432515, 29.435225, 29.436311, 29.438253, 29.434024, 29.429869, 29.428471, 29.427639, 29.424926, 29.422211, 29.420399, 29.418986, 29.414208, 29.418111, 29.418426, 29.417918, 29.4195, 
29.422138, 29.422531, 29.425799))),1355
"2","48029110300",0,182,227,346,list(list(c(-98.488949, -98.488357, -98.488253, -98.486445, -98.480469, -98.480489, -98.480492, -98.480856, -98.473246, -98.473257, -98.473253, -98.477716, -98.47919, -98.479206, -98.480285, -98.484584, -98.486872, -98.488579, -98.48951, -98.488949, 29.416076, 29.417335, 29.418426, 29.418111, 29.414208, 29.418986, 29.420399, 29.422211, 29.420483, 29.415915, 29.411997, 29.411996, 29.411353, 29.406772, 29.406802, 29.408334, 29.407662, 29.412852, 29.415636, 29.416076))),755
"3","48029110500",19,19,159,103,list(list(c(-98.514789, -98.514395, -98.513827, -98.50437, -98.504229, -98.501687, -98.502507, -98.504831, -98.507785, -98.508113, -98.515197, -98.514789, 29.415272, 29.41837, 29.422633, 29.421674, 29.422781, 29.422531, 29.417227, 29.414501, 29.411706, 29.411249, 29.412077, 29.415272))),300
"4","48029110600",16,80,159,202,list(list(c(-98.513584, -98.513157, -98.512811, -98.512566, -98.512307, -98.512049, -98.511735, -98.511659, -98.507126, -98.505938, -98.501151, -98.50083, -98.500833, -98.501311, -98.501687, -98.504229, -98.50437, -98.513827, -98.513584, 29.42691, 29.428127, 29.430808, 29.432968, 29.435136, 29.437287, 29.440028, 29.440674, 29.439773, 29.439132, 29.431768, 29.429833, 29.429282, 29.425799, 29.422531, 29.422781, 29.421674, 29.422633, 29.42691))),457
"5","48029110700",9,18,59,95,list(list(c(-98.515082, -98.513764, -98.506781, -98.503855, -98.503848, -98.502136, -98.499338, -98.498957, -98.498553, -98.498262, -98.495495, -98.499449, -98.50083, -98.501151, -98.505938, -98.507126, -98.511659, -98.512701, -98.513112, -98.514757, -98.515082, 29.444117, 29.443993, 29.443358, 29.441921, 29.442708, 29.442611, 29.442811, 29.440557, 29.439572, 29.438851, 29.435225, 29.432515, 29.429833, 29.431768, 29.439132, 29.439773, 29.440674, 29.441023, 29.441232, 29.442993, 29.444117))),181
"6","48029111000",32,85,283,231,list(list(c(-98.47967, -98.47861, -98.478281, -98.478239, -98.477887, -98.478333, -98.477294, -98.475822, -98.474861, -98.475044, -98.473804, -98.4725, -98.472663, -98.473073, -98.473616, -98.473862, -98.473841, -98.470289, -98.47028, -98.470285, -98.468117, -98.465526, -98.460936, -98.460934, -98.460955, -98.462775, -98.463868, -98.475773, -98.47765, -98.47819, -98.480481, -98.47967, 29.438096, 29.437916, 29.438806, 29.43892, 29.439903, 29.441027, 29.44466, 29.448541, 29.448274, 29.447255, 29.447166, 
29.446437, 29.445839, 29.445655, 29.445555, 29.445336, 29.444806, 29.444731, 29.444009, 29.443155, 29.443153, 29.443156, 29.44318, 29.441581, 29.43656, 29.436498, 29.436592, 29.436445, 29.433856, 29.434215, 29.435867, 29.438096))),631
"7","48029111100",169,237,397,384,list(list(c(-98.499356, -98.493048, -98.491861, -98.486623, -98.486011, -98.481477, -98.477294, -98.478333, -98.477887, -98.478239, -98.478281, -98.47861, -98.47967, -98.480481, -98.47819, -98.47867, -98.481089, -98.485992, -98.489479, -98.492859, -98.495495, -98.498262, -98.498553, -98.498957, -98.499338, -98.499356, 29.44703, 29.447039, 29.447046, 29.447034, 29.447057, 29.445489, 29.44466, 29.441027, 29.439903, 29.43892, 29.438806, 29.437916, 29.438096, 29.435867, 29.434215, 29.433307, 29.429869, 
